panel,size,draw,income,income_se,n_inst,hansen_p,hansen_df
Freedom House,20,164,-0.16155379846886708,0.1103675079534101,30,0.06083343404447171,19
Freedom House,20,165,-0.04133744277404183,0.12654347721412135,30,0.045462733264292454,19
Freedom House,20,166,-0.19483937563806242,0.11232228105182082,30,0.01703060329468102,19
Freedom House,20,167,-0.07294543608665727,0.1125325802114795,30,0.180876220017912,19
Freedom House,20,168,-0.18561106517925152,0.11517925450727025,30,0.11452392157252321,19
Freedom House,20,169,-0.11521225747529273,0.10369391377557362,30,0.005919239836866941,19
Freedom House,20,170,-0.05299866369178208,0.1201303078561762,30,0.3030487017566977,19
Freedom House,20,171,-0.18280266125629607,0.10380301303802453,30,0.018117072167066078,19
Freedom House,20,172,-0.22437716354411252,0.10984509556150829,30,0.06892960587868001,19
Freedom House,20,173,-0.22560121189946525,0.10726030779104459,30,0.047907096769764415,19
Freedom House,20,174,-0.2146705842473926,0.11417714534401108,30,0.01727826428379166,19
Freedom House,20,175,-0.23604807599852018,0.11160074657271186,30,0.023776165520906882,19
Freedom House,20,176,-0.20722092534418524,0.11678500645875535,30,0.025047654064976315,19
Freedom House,20,177,-0.17732825402434305,0.11239974833869609,30,0.023175372448995372,19
Freedom House,20,178,-0.09659003282712453,0.10305093478285596,30,0.00990084672124574,19
Freedom House,20,179,-0.21036994178218338,0.10483578298222537,30,0.016731487234770418,19
Freedom House,20,180,-0.21313270404034812,0.10678836274537593,30,0.05388186984794502,19
Freedom House,20,181,-0.19579145431341294,0.10884740661735332,30,0.020914871150147774,19
Freedom House,20,182,-0.17027386176335835,0.10671946895047249,30,0.008873587200513715,19
Freedom House,20,183,-0.12446866095627485,0.11848959171024606,30,0.009806298328243245,19
Freedom House,20,184,-0.16467124429894398,0.10880470831038658,30,0.013749037104863953,19
Freedom House,20,185,-0.29337525669672226,0.11438658658036638,30,0.039610956015877136,19
Freedom House,20,186,-0.19139447296418544,0.12628364480821883,30,0.03565489516047019,19
Freedom House,20,187,-0.23322257779131172,0.10310074531408808,30,0.12812798246905543,19
Freedom House,20,188,-0.1460358788044478,0.10937410987345342,30,0.003275683340386131,19
Freedom House,20,189,-0.20768672701990099,0.11421139322941476,30,0.009521109560937813,19
Freedom House,20,190,-0.22671260960634454,0.11586381543907898,30,0.029310243876871204,19
Freedom House,20,191,-0.2656635272480057,0.11552738423078106,30,0.040562688005323956,19
Freedom House,20,192,-0.1295571083948075,0.11206613652273344,30,0.022128814256714043,19
Freedom House,20,193,-0.036408507527653455,0.11517334958646686,30,0.020745305680593528,19
Freedom House,20,194,-0.24941039794721176,0.1188194059123844,30,0.05258889913537984,19
Freedom House,20,195,-0.23637023762083142,0.11221931461108584,30,0.03411482863951998,19
Freedom House,20,196,-0.21574086613392485,0.11047278722135745,30,0.07416810285385621,19
Freedom House,20,197,-0.19783500321895264,0.112994786487127,30,0.018232083504044216,19
Freedom House,20,198,-0.09062462765774582,0.10925142379598612,30,0.052553619520640873,19
Freedom House,20,199,-0.2308186979567477,0.10499651539783647,30,0.02276787966151617,19
Freedom House,20,200,-0.11184847920561225,0.11380571368839067,30,0.04497109511189201,19
Freedom House,28,1,-0.2176183503855933,0.1093376499953983,38,0.08878772988354919,27
Freedom House,28,2,-0.23417766862458,0.10356887506481609,38,0.0644558257140602,27
Freedom House,28,3,-0.15644573782107152,0.10014613001488902,38,0.052760363223821966,27
Freedom House,28,4,-0.20167148556357528,0.10397956827108297,38,0.04255569518288452,27
Freedom House,28,5,-0.19889016097260015,0.10208923821492935,38,0.06504005723583386,27
Freedom House,28,6,-0.2603319876472461,0.11589236378773672,38,0.11611266433043133,27
Freedom House,28,7,-0.19815581640691393,0.10616537263170939,38,0.056218839278848874,27
Freedom House,28,8,-0.17636516040081185,0.09980419577951254,38,0.08889598447094527,27
Freedom House,28,9,-0.20915619437057575,0.10246278883827546,38,0.05069492843677162,27
Freedom House,28,10,-0.02711141449596477,0.10076813572775843,38,0.05243543577058882,27
Freedom House,28,11,-0.20141442950392952,0.10182442958448047,38,0.13295493545919498,27
Freedom House,28,12,-0.20173857916764248,0.11532949036077375,38,0.03420528145631326,27
Freedom House,28,13,-0.24663697295693865,0.11548719186418142,38,0.04833658649809485,27
Freedom House,28,14,-0.15614773253556624,0.09253349499268618,38,0.0625006161548533,27
Freedom House,28,15,-0.10286470986253748,0.10826901481338198,38,0.058358555370374626,27
Freedom House,28,16,-0.1977473362506692,0.10136818612929621,38,0.07387488394852401,27
Freedom House,28,17,-0.15623436928149115,0.0917398533730741,38,0.07622783011676255,27
Freedom House,28,18,-0.20000245043882314,0.09768862040929638,38,0.08846082603995803,27
Freedom House,28,19,-0.24675251267358878,0.10808317089129901,38,0.04040544951225085,27
Freedom House,28,20,-0.17663631378241984,0.10091268038402396,38,0.05091557650725666,27
Freedom House,28,21,-0.2653242558124873,0.12037720413968925,38,0.10542990257736508,27
Freedom House,28,22,-0.22170301951039084,0.11245793050831447,38,0.11236964966745813,27
Freedom House,28,23,-0.24601778631799975,0.11858193532221115,38,0.056003719713534,27
Freedom House,28,24,-0.14619900626814974,0.10224663526709483,38,0.09811229107674116,27
Freedom House,28,25,-0.1947426440160882,0.10394466369524356,38,0.08133399176924966,27
Freedom House,28,26,-0.18926958259816917,0.09805207491114623,38,0.11075010885424605,27
Freedom House,28,27,-0.18511953395622172,0.1079963294942865,38,0.07901529450674696,27
Freedom House,28,28,-0.12503272683860844,0.09493124261862179,38,0.032571766119712256,27
Freedom House,28,29,-0.1973909943445653,0.09923704717396731,38,0.05313505693011239,27
Freedom House,28,30,-0.18151191064119043,0.1053589969383523,38,0.0364325676357446,27
Freedom House,28,31,-0.19651214523762217,0.10438184457816911,38,0.03876932271634844,27
Freedom House,28,32,-0.2308202285504497,0.10436635371461035,38,0.04779602587866707,27
Freedom House,28,33,-0.21482564065506615,0.10904001094818665,38,0.049988484130307126,27
Freedom House,28,34,-0.2120725501876617,0.1114778867503359,38,0.05360895103182044,27
Freedom House,28,35,-0.17492561075531832,0.10104314893584185,38,0.06535868284629759,27
Freedom House,28,36,-0.13456078182431064,0.09885980634896126,38,0.048573101677639736,27
Freedom House,28,37,-0.24279633477974905,0.11521670999525771,38,0.051761771489388195,27
Freedom House,28,38,-0.22740536883981655,0.11131738919061211,38,0.05780102198517764,27
Freedom House,28,39,-0.21945408480133288,0.10048987070111043,38,0.06371016075001576,27
Freedom House,28,40,-0.16640208624358177,0.10196162893556115,38,0.06182744129723103,27
Freedom House,28,41,-0.16487492822918037,0.1005762775908249,38,0.034483865000486204,27
Freedom House,28,42,-0.2559321742201761,0.10601978676527911,38,0.05655204115785071,27
Freedom House,28,43,-0.11844996070882408,0.10231526560525099,38,0.059770936422983284,27
Freedom House,28,44,-0.1712262484914433,0.10686230960068555,38,0.055384524205447254,27
Freedom House,28,45,-0.12195659655528868,0.10387103854501077,38,0.08190302399384383,27
Freedom House,28,46,-0.1804095669947623,0.09398894488214639,38,0.024484176069663674,27
Freedom House,28,47,-0.14428068303919872,0.11308728297082771,38,0.07141130275319803,27
Freedom House,28,48,-0.1186611956053123,0.10147802893878413,38,0.147102623916372,27
Freedom House,28,49,-0.17654270916603698,0.09713668866959059,38,0.08095930878112394,27
Freedom House,28,50,-0.3211033106073451,0.11685983911841372,38,0.06744416867847072,27
Freedom House,28,51,-0.09775781107208026,0.10689554918382355,38,0.0756360317038678,27
Freedom House,28,52,-0.18416283847590398,0.09898401309157549,38,0.07556037348275677,27
Freedom House,28,53,-0.19661552445730734,0.10597377518364712,38,0.03928955366764044,27
Freedom House,28,54,-0.24063818459367248,0.11367220247594051,38,0.027889586308862995,27
Freedom House,28,55,-0.18506076904654734,0.09430781841503863,38,0.07243237827243483,27
Freedom House,28,56,-0.1393770265916756,0.10653811120480623,38,0.047233388049377024,27
Freedom House,28,57,-0.21907886673353172,0.11029625713398566,38,0.15373087534486707,27
Freedom House,28,58,-0.19137030923648046,0.10423140508507509,38,0.018306307446408102,27
Freedom House,28,59,-0.22065030183003165,0.10325909388146043,38,0.058726727636144886,27
Freedom House,28,60,-0.16368227404126934,0.09557555110958839,38,0.025509393600941954,27
Freedom House,28,61,-0.24693634713498724,0.11456822922907094,38,0.06317303244353328,27
Freedom House,28,62,-0.17197496479587615,0.10301164418837291,38,0.03257994020658268,27
Freedom House,28,63,-0.17865723444296666,0.10806100198326019,38,0.10105056286334221,27
Freedom House,28,64,-0.20961760194220824,0.10550812708666533,38,0.03835147155808624,27
Freedom House,28,65,-0.2319380596411369,0.10265167682503094,38,0.07685363068042358,27
Freedom House,28,66,-0.18697183718104338,0.09849278241472673,38,0.2512005835545808,27
Freedom House,28,67,-0.195461588871507,0.10386896618684949,38,0.0711541662519038,27
Freedom House,28,68,-0.25117620149596664,0.11178892575553215,38,0.056344156126302156,27
Freedom House,28,69,-0.2516042830584806,0.10863110591179533,38,0.13741447568197515,27
Freedom House,28,70,-0.13121138543289357,0.11155960577110074,38,0.03461473317912867,27
Freedom House,28,71,-0.18280776933823129,0.09681247849205163,38,0.05734023925131638,27
Freedom House,28,72,-0.16239906074653998,0.09978754813820401,38,0.16974008229971757,27
Freedom House,28,73,-0.17321615994394168,0.09316425976719779,38,0.050581646143469466,27
Freedom House,28,74,-0.13771509839061347,0.10586692124606664,38,0.036909698136831634,27
Freedom House,28,75,-0.18261178347055163,0.09706155677183072,38,0.07943238981665747,27
Freedom House,28,76,-0.20614782601956128,0.11024003177422174,38,0.11919500577290863,27
Freedom House,28,77,-0.18399541254182994,0.10328041176202794,38,0.05349061184115352,27
Freedom House,28,78,-0.13460783592049008,0.10616305611080322,38,0.13980615778421793,27
Freedom House,28,79,-0.20127401159088754,0.10428375857322003,38,0.060769639855458565,27
Freedom House,28,80,-0.21757993076887727,0.09529805939574232,38,0.11400532647342929,27
Freedom House,28,81,-0.20312897577883504,0.1027820286267896,38,0.05926717581225182,27
Freedom House,28,82,-0.056166588903050485,0.10059891108903869,38,0.04033056531724198,27
Freedom House,28,83,-0.22229418465258632,0.11322056857493525,38,0.03962992826613098,27
Freedom House,28,84,-0.21319345991854233,0.1071174353099809,38,0.041565284805360266,27
Freedom House,28,85,-0.13054887935425574,0.11259945003950501,38,0.03532278147277302,27
Freedom House,28,86,-0.15043722104954194,0.09614961360485043,38,0.039655240009117965,27
Freedom House,28,87,-0.17444021568178147,0.11040162501260288,38,0.03909176883407541,27
Freedom House,28,88,-0.14855037763462065,0.11097949225594138,38,0.0850483466994577,27
Freedom House,28,89,-0.12231666596024038,0.09742099820717401,38,0.06974306986365421,27
Freedom House,28,90,-0.1810907134761921,0.11189158061246914,38,0.03009788924219913,27
Freedom House,28,91,-0.19703696376392,0.09937036901345461,38,0.03489545108071693,27
Freedom House,28,92,-0.18436253100276634,0.10590880994706493,38,0.06713403275154427,27
Freedom House,28,93,-0.26146409779496027,0.114089740876923,38,0.07388583124638506,27
Freedom House,28,94,-0.17050866276558008,0.10398782553519031,38,0.022463816844297803,27
Freedom House,28,95,-0.20129810918400937,0.10156060588579548,38,0.16701787808916294,27
Freedom House,28,96,-0.11034724755762948,0.10197388536855047,38,0.04054985468130761,27
Freedom House,28,97,-0.21211969265198194,0.10564963694198408,38,0.026466695807559254,27
Freedom House,28,98,-0.15065036775812057,0.0877676047649342,38,0.08640157266190376,27
Freedom House,28,99,-0.20808861006555635,0.10120151146414044,38,0.06695511249070638,27
Freedom House,28,100,-0.22518439252387168,0.10225727092950335,38,0.14507718145272155,27
Freedom House,28,101,-0.1869341729397429,0.10474763729008138,38,0.04348648505397076,27
Freedom House,28,102,-0.1326999891187115,0.10766923331955337,38,0.04181893566316396,27
Freedom House,28,103,-0.1795261319304271,0.09831517778676137,38,0.22117653535096207,27
Freedom House,28,104,-0.22425070897190658,0.11512031832754663,38,0.07709414483771009,27
Freedom House,28,105,-0.1771038093149815,0.10698817359257543,38,0.030777080850283498,27
Freedom House,28,106,-0.1371168851495601,0.08967602047447773,38,0.055077310364592,27
Freedom House,28,107,-0.2592805698259304,0.10740380417041083,38,0.05476681161001959,27
Freedom House,28,108,-0.19740099960506008,0.10292224521162405,38,0.05642392704939839,27
Freedom House,28,109,-0.18629281290152422,0.11084669341572014,38,0.034641909664865404,27
Freedom House,28,110,-0.16093440189231778,0.0964931389203456,38,0.05577968921905344,27
Freedom House,28,111,-0.27976382910169173,0.11277626130303721,38,0.06998133362689737,27
Freedom House,28,112,-0.2766120786543076,0.11223081538856523,38,0.054363971566612435,27
Freedom House,28,113,-0.1588477221864384,0.10266006761497883,38,0.20462310723082144,27
Freedom House,28,114,-0.15980289480964638,0.10472945930876273,38,0.02512317614017393,27
Freedom House,28,115,-0.23536959855824158,0.11717323514792795,38,0.1570936222821097,27
Freedom House,28,116,-0.20149471316901302,0.1059530072447061,38,0.042038771912506136,27
Freedom House,28,117,-0.1564283801084514,0.091444265645527,38,0.0470757516301887,27
Freedom House,28,118,-0.18840537736881346,0.10553326495622908,38,0.13015471349551366,27
Freedom House,28,119,-0.18352083383333762,0.10271596088368332,38,0.054926055695955885,27
Freedom House,28,120,-0.1365022375238465,0.09662875370345388,38,0.04429111869393244,27
Freedom House,28,121,-0.17675782612531288,0.10922921470758191,38,0.021509010754003202,27
Freedom House,28,122,-0.23903078734695127,0.10492240007721015,38,0.12328794788627313,27
Freedom House,28,123,-0.08466415476503775,0.1004637719473699,38,0.056681678647825896,27
Freedom House,28,124,-0.23939396132462898,0.10520247586966108,38,0.033483131238743406,27
Freedom House,28,125,-0.16520070561188094,0.11235217260710798,38,0.04075120365841428,27
Freedom House,28,126,-0.1764600946479975,0.10343345619705206,38,0.025631805407846403,27
Freedom House,28,127,-0.21258171932486913,0.10774136097858175,38,0.05189792587620378,27
Freedom House,28,128,-0.1943362482199138,0.09917604256816842,38,0.07289000798973103,27
Freedom House,28,129,-0.21158924700575144,0.11637823085776552,38,0.06551418641991534,27
Freedom House,28,130,-0.13070450653554833,0.1044594893006025,38,0.04492447410596039,27
Freedom House,28,131,-0.17211812326963782,0.09869703281391684,38,0.04780922443553164,27
Freedom House,28,132,-0.2533801041016388,0.11622248776154685,38,0.1311146973250537,27
Freedom House,28,133,-0.19326004418056453,0.10162579341259068,38,0.03016798673017478,27
Freedom House,28,134,-0.19776672787060257,0.10720484632253843,38,0.07363090037185653,27
Freedom House,28,135,-0.2133897796310924,0.11487772045205033,38,0.07887896837475325,27
Freedom House,28,136,-0.22773679183304285,0.10936186542075949,38,0.058116663902980314,27
Freedom House,28,137,-0.2918718612288034,0.115703883114448,38,0.06528980562922589,27
Freedom House,28,138,-0.17893311533840262,0.11884018931855267,38,0.16777770069764758,27
Freedom House,28,139,-0.2636265428044746,0.11041494821819375,38,0.07985056224739771,27
Freedom House,28,140,-0.24788159213104954,0.10776987078794958,38,0.050291909643002244,27
Freedom House,28,141,-0.21090925739153477,0.10029257170021362,38,0.031867355242501304,27
Freedom House,28,142,-0.24758003578749044,0.10536321857790573,38,0.06311190321004508,27
Freedom House,28,143,-0.19849663928584338,0.1065115902419076,38,0.09040599386790417,27
Freedom House,28,144,-0.1410529475995772,0.11097700810112375,38,0.07431540031016731,27
Freedom House,28,145,-0.16961196321120742,0.1055582227850774,38,0.07957941004988467,27
Freedom House,28,146,-0.1878294087887431,0.10230166737383567,38,0.06621844577754121,27
Freedom House,28,147,-0.13750359418993074,0.10455435700347103,38,0.07238624381892801,27
Freedom House,28,148,-0.21272542483435242,0.11975257672728075,38,0.11324256879314802,27
Freedom House,28,149,-0.1449881248999354,0.10729416472996449,38,0.08429646812557062,27
Freedom House,28,150,-0.1322882477262266,0.10697535785998429,38,0.079231920343721,27
Freedom House,28,151,-0.18806205100166817,0.10315623733648788,38,0.020837848498864726,27
Freedom House,28,152,-0.2884930253182625,0.12297940767022106,38,0.038187904277818464,27
Freedom House,28,153,-0.20843583014000666,0.10785931809160365,38,0.025182111503457165,27
Freedom House,28,154,-0.181461653808348,0.11119996037574614,38,0.058434439092035544,27
Freedom House,28,155,-0.16577965604262435,0.09199511468336699,38,0.04871359660427514,27
Freedom House,28,156,-0.22798133238650742,0.11849366267688594,38,0.05922261890924849,27
Freedom House,28,157,-0.2321439425851728,0.1079918552613247,38,0.06290453144780374,27
Freedom House,28,158,-0.21027463857633721,0.1054343037582861,38,0.09020195639808783,27
Freedom House,28,159,-0.2447721167298642,0.10570381963702022,38,0.030546178818856132,27
Freedom House,28,160,-0.16868561472116061,0.09481440276950967,38,0.07687466605145217,27
Freedom House,28,161,-0.21671972335681744,0.10649044959622633,38,0.05750158367272152,27
Freedom House,28,162,-0.2014289692265363,0.10331084352983987,38,0.04565233030387184,27
Freedom House,28,163,-0.21378354188933724,0.1083450014483372,38,0.049681746894426435,27
Freedom House,28,164,-0.249558647918537,0.10285915785404952,38,0.09074504728974189,27
Freedom House,28,165,-0.22099311607871597,0.10771350646035248,38,0.030507468070277828,27
Freedom House,28,166,-0.2439162877425951,0.10438042157000774,38,0.05058771590753,27
Freedom House,28,167,-0.20941854384284797,0.106260063740892,38,0.11241742980001848,27
Freedom House,28,168,-0.28036934216941534,0.11451038095437602,38,0.0614358292734177,27
Freedom House,28,169,-0.134955817410793,0.09179079135206483,38,0.0906259851458779,27
Freedom House,28,170,-0.21296991412339672,0.1027418942235992,38,0.05103636607438013,27
Freedom House,28,171,-0.19829837100481784,0.0984710890679592,38,0.12967552391993056,27
Freedom House,28,172,-0.14827056434563834,0.10405166779566132,38,0.07220603622145264,27
Freedom House,28,173,-0.16652936561252174,0.10199494834464437,38,0.034891231996143204,27
Freedom House,28,174,-0.25876358292972723,0.11212738838524575,38,0.06697893759925051,27
Freedom House,28,175,-0.17228413638872286,0.10714981743841182,38,0.06992103547303613,27
Freedom House,28,176,-0.22496244112907426,0.10273920007442874,38,0.06053434876115424,27
Freedom House,28,177,-0.1975846907896397,0.11075969005691688,38,0.02522396290370828,27
Freedom House,28,178,-0.2617502934271636,0.11574219939520673,38,0.08781111115467552,27
Freedom House,28,179,-0.1981213675151836,0.11516795378213339,38,0.09150980799998283,27
Freedom House,28,180,-0.14843425714315828,0.09519612189283264,38,0.12289106391292703,27
Freedom House,28,181,-0.11646180971219477,0.10270629194091752,38,0.2053797614349182,27
Freedom House,28,182,-0.1149000662891071,0.1017320249182835,38,0.10232696474444335,27
Freedom House,28,183,-0.20426412328127075,0.09997637762069642,38,0.031082662274536717,27
Freedom House,28,184,-0.13333312388348428,0.09890526820850519,38,0.06383820348234641,27
Freedom House,28,185,-0.17372638533094786,0.10161279447055563,38,0.026142376263530158,27
Freedom House,28,186,-0.18651975108881125,0.10037852112767849,38,0.06610126304736241,27
Freedom House,28,187,-0.1866568260170025,0.10258785530855433,38,0.08946056572440629,27
Freedom House,28,188,-0.23092825435942865,0.11024301759830109,38,0.07693208109277741,27
Freedom House,28,189,-0.15860550244611948,0.10774728692219643,38,0.027991268266634627,27
Freedom House,28,190,-0.22689248035917853,0.10381222409566604,38,0.030140026372850064,27
Freedom House,28,191,-0.19627832665353662,0.11359254597461228,38,0.0733738423231997,27
Freedom House,28,192,-0.19038391585649173,0.10281237343686428,38,0.0897454496276302,27
Freedom House,28,193,-0.22784289758817344,0.10740672124261488,38,0.07229501408475253,27
Freedom House,28,194,-0.20419987383235627,0.10421753141516073,38,0.02085568651842685,27
Freedom House,28,195,-0.17853216171905117,0.09562008139103402,38,0.03949980585870082,27
Freedom House,28,196,-0.05113930079209439,0.11484005800012632,38,0.09718887678824419,27
Freedom House,28,197,-0.20776485214398033,0.10017448247508118,38,0.12682422213407069,27
Freedom House,28,198,-0.22110913095960738,0.10936224059110344,38,0.05173114902775752,27
Freedom House,28,199,-0.21300497328124868,0.10607056967499046,38,0.05132848517514312,27
Freedom House,28,200,-0.13234471894765365,0.10295885699767819,38,0.12361257895393418,27
Freedom House,36,1,-0.17097583403377703,0.09140291126319694,46,0.13668727967065647,35
Freedom House,36,2,-0.135501282683415,0.08083033682190233,46,0.11009213268091435,35
Freedom House,36,3,-0.2357798499739836,0.10488349983543863,46,0.12475365485895624,35
Freedom House,36,4,-0.11345463559612234,0.09302833870239403,46,0.12271665057442768,35
Freedom House,36,5,-0.21281358200093958,0.09283704285938242,46,0.1979408983337828,35
Freedom House,36,6,-0.19980201143465282,0.10269575548598962,46,0.08988741271988453,35
Freedom House,36,7,-0.21077816913909153,0.09807541766760873,46,0.17698268823603933,35
Freedom House,36,8,-0.2238169145844653,0.09990789088137318,46,0.09764101550983707,35
Freedom House,36,9,-0.15305906057259966,0.09666412879515236,46,0.0867979106724328,35
Freedom House,36,10,-0.19365178845743047,0.09958979233775497,46,0.09606423741696692,35
Freedom House,36,11,-0.21484623926325286,0.1047392152733279,46,0.17080611508373378,35
Freedom House,36,12,-0.24768048023022438,0.1086861859369012,46,0.12044032358940764,35
Freedom House,36,13,-0.13142516212472755,0.09505940026073349,46,0.18164750308655475,35
Freedom House,36,14,-0.19085355498774126,0.09234283706368125,46,0.11051799248268417,35
Freedom House,36,15,-0.19095551128671318,0.10031261200635531,46,0.1091767797531697,35
Freedom House,36,16,-0.16712406867311191,0.09886842684624689,46,0.11745499647310388,35
Freedom House,36,17,-0.21732038792303499,0.10416866953426347,46,0.08676099955832821,35
Freedom House,36,18,-0.19024771181482691,0.09607443052353386,46,0.11837955642707675,35
Freedom House,36,19,-0.1683793270098315,0.0855934797413674,46,0.11190929903379657,35
Freedom House,36,20,-0.19426321142642466,0.09335058507535213,46,0.10995490254020569,35
Freedom House,36,21,-0.19493268842436384,0.10199876211468788,46,0.0917538896111832,35
Freedom House,36,22,-0.20966574608976263,0.10146952927722865,46,0.19496745157618448,35
Freedom House,36,23,-0.1330481627162583,0.09499634162317498,46,0.08947907684206118,35
Freedom House,36,24,-0.19267529480033208,0.09479118984308486,46,0.13739810830213503,35
Freedom House,36,25,-0.16646963334295695,0.09131525323084204,46,0.1462130407247851,35
Freedom House,36,26,-0.16061419991611459,0.08624558197367745,46,0.09737127084325542,35
Freedom House,36,27,-0.1912155751475293,0.10304377218337075,46,0.10973312566925814,35
Freedom House,36,28,-0.1786819235097843,0.0932882680057463,46,0.14025304225327276,35
Freedom House,36,29,-0.13053691598688522,0.08985087745184876,46,0.2089387153946,35
Freedom House,36,30,-0.21440916549436118,0.10314689079954731,46,0.11678727113701565,35
Freedom House,36,31,-0.1528704113850643,0.09697662369410698,46,0.18073107168660438,35
Freedom House,36,32,-0.2111070401486166,0.09804145887799481,46,0.17428629798304554,35
Freedom House,36,33,-0.1576506218675502,0.08387746563560355,46,0.09034257608155849,35
Freedom House,36,34,-0.16745663358106055,0.09459840660622572,46,0.14364886582979666,35
Freedom House,36,35,-0.2048418506323939,0.10647865350915302,46,0.09229012687674049,35
Freedom House,36,36,-0.19575612125928776,0.10480133208293034,46,0.09962175822212309,35
Freedom House,36,37,-0.18761904927182504,0.1017180073223832,46,0.15973684807284655,35
Freedom House,36,38,-0.16259158946139474,0.07997681696036592,46,0.20736518757064482,35
Freedom House,36,39,-0.1743180739935437,0.08601688878816074,46,0.1385926838546947,35
Freedom House,36,40,-0.18091694359334465,0.0888709932544821,46,0.11814098303254275,35
Freedom House,36,41,-0.14649747670562618,0.07785204196263812,46,0.17730041604860336,35
Freedom House,36,42,-0.171185971646715,0.09441385203333089,46,0.12128516654026554,35
Freedom House,36,43,-0.14595619556880246,0.09071924125605123,46,0.10228821855777531,35
Freedom House,36,44,-0.14977409441196654,0.0959511179127672,46,0.11375937247262981,35
Freedom House,36,45,-0.2257437639519333,0.10006429064309386,46,0.11610813304801142,35
Freedom House,36,46,-0.20191359976518797,0.10142735703330057,46,0.1716935860019169,35
Freedom House,36,47,-0.2072890695915599,0.10324749813345681,46,0.09599857454986453,35
Freedom House,36,48,-0.237125478890869,0.10068212808775999,46,0.16526068947256814,35
Freedom House,36,49,-0.22671360028692433,0.1100316674010978,46,0.1691891726389625,35
Freedom House,36,50,-0.18548725167053037,0.11587787754716955,46,0.0705715260832645,35
Freedom House,36,51,-0.1305638837621106,0.09248489398120509,46,0.13312288474107487,35
Freedom House,36,52,-0.1756828227240117,0.09170788585825397,46,0.16187702855231298,35
Freedom House,36,53,-0.14008700026186105,0.08842216026173065,46,0.12575748809091847,35
Freedom House,36,54,-0.24886157786857321,0.10783842690586651,46,0.17338495930108547,35
Freedom House,36,55,-0.1595836458974791,0.0911367289608393,46,0.1450772576708039,35
Freedom House,36,56,-0.21148443619060808,0.09640944966222137,46,0.09729600291588093,35
Freedom House,36,57,-0.19859806138568148,0.1012741025317124,46,0.12502074988919848,35
Freedom House,36,58,-0.08525886189886878,0.08338492194160183,46,0.09335037092691702,35
Freedom House,36,59,-0.11546977562848149,0.09839410236278127,46,0.10652991400349207,35
Freedom House,36,60,-0.17595546561890485,0.09316541147765857,46,0.10110107950077743,35
Freedom House,36,61,-0.22615920595834504,0.10077330800064532,46,0.14415941962363218,35
Freedom House,36,62,-0.21283353038478703,0.09559687855302015,46,0.12487432560814575,35
Freedom House,36,63,-0.1663007853705225,0.09840769295316093,46,0.10475773626013227,35
Freedom House,36,64,-0.1936601309712449,0.08905192691978862,46,0.1149304738186821,35
Freedom House,36,65,-0.15748069776591622,0.08555456925052307,46,0.13636584069015267,35
Freedom House,36,66,-0.13707602197697488,0.08699267458685596,46,0.10353886795086004,35
Freedom House,36,67,-0.22165904178830864,0.0988926870669008,46,0.16718380330534585,35
Freedom House,36,68,-0.14333678589902776,0.09125309332303948,46,0.114769132536386,35
Freedom House,36,69,-0.1710314825163748,0.08254093284190589,46,0.12386204491510684,35
Freedom House,36,70,-0.18025378603675213,0.09295550773094012,46,0.09324445803017863,35
Freedom House,36,71,-0.1920278958160333,0.09088401992405452,46,0.14480283286083692,35
Freedom House,36,72,-0.19038236242710838,0.10051630551099754,46,0.12448170191830664,35
Freedom House,36,73,-0.18699919187250824,0.09368687563685386,46,0.09028113301072337,35
Freedom House,36,74,-0.16714045312210102,0.10241650781949266,46,0.11182945624805711,35
Freedom House,36,75,-0.14768487548691756,0.09126716556195409,46,0.10654156019384926,35
Freedom House,36,76,-0.1552180210036167,0.08913683373777016,46,0.107322778654367,35
Freedom House,36,77,-0.14458234166455508,0.08954335957195672,46,0.08371085826815192,35
Freedom House,36,78,-0.18094230727535576,0.09340471704349414,46,0.14514590071064637,35
Freedom House,36,79,-0.19514661315786297,0.0925717133753682,46,0.08954122204465288,35
Freedom House,36,80,-0.16800186323670063,0.08723468250970853,46,0.10479935228697615,35
Freedom House,36,81,-0.1829718530864115,0.10418625288490876,46,0.1774151885511014,35
Freedom House,36,82,-0.21424391281538346,0.09250963366569716,46,0.15080343614480113,35
Freedom House,36,83,-0.19882898881113942,0.09679610878997491,46,0.1439879947612003,35
Freedom House,36,84,-0.19939578033251681,0.09407710397633877,46,0.08690882395131287,35
Freedom House,36,85,-0.2349134868863909,0.099790228576765,46,0.11063852486084781,35
Freedom House,36,86,-0.1331706067291103,0.09187244482758962,46,0.11714069868545064,35
Freedom House,36,87,-0.12938536412688428,0.08699423093061145,46,0.1446127255078232,35
Freedom House,36,88,-0.14724292823934082,0.09581666602111608,46,0.12558533645437256,35
Freedom House,36,89,-0.1531614767143461,0.09240617064017956,46,0.14677708700048545,35
Freedom House,36,90,-0.18755696709933245,0.09993572848507906,46,0.19217205494229803,35
Freedom House,36,91,-0.11574142138280763,0.0915759988995392,46,0.08575765106206455,35
Freedom House,36,92,-0.16683121075372265,0.08713310523195476,46,0.10473105801555624,35
Freedom House,36,93,-0.20804796386715152,0.1005967923252504,46,0.1360722805178509,35
Freedom House,36,94,-0.2055464806988554,0.10094788802836338,46,0.12625739901044752,35
Freedom House,36,95,-0.19676262001658218,0.10016140419036496,46,0.15015134268420183,35
Freedom House,36,96,-0.17801604439267615,0.09342444426824938,46,0.1255871721302713,35
